iter        J                  ΔJ                   |d|             α       
379   917.8794465056252    0.4419563936040376   0.8307591154221189    1.0 
380   917.4263492559851    0.5492601380657668   2.5555721788792995    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
381   916.9059828382831    0.485518539727215   0.8588715687477105    1.0 
382   916.410326444658    0.5697274570922539   1.1771975005127828    1.0 
383   915.8356101545314    0.5399599300251658   1.0611959713088872    1.0 
384   915.2912033512957    1.3740758604372447   8.51647242616108    1.0 
385   914.3628149510923    0.4353971582650904   0.9122173815725486    1.0 
386   913.9183567915953    0.433275029498422   0.8337679176318714    1.0 
387   913.4745577946323    4.07779639811024   12.418029870569931    1.0 
388   910.7195293078966    0.75386932605792   1.3267310980104017    1.0 
389   910.0438682832203    0.5177750838540294   1.1132359061182842    1.0 
390   909.5143657890604    1.0193125222988266   1.028919852653993    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
391   908.6010175138263    0.520890964965266   1.1138761781230917    1.0 
392   908.0911260225326    0.5711774731743814   0.9909032277008165    1.0 
393   907.5086196660258    0.6110501413976017   2.605307431056364    1.0 
394   906.9191282485325    0.5113687684406922   1.0114718174998831    1.0 
395   906.3969860799584    0.6194662484028541   1.1612426965683498    1.0 
396   905.7716843215278    0.5519810962304087   1.0423213786035281    1.0 
397   905.2143292402769    1.3518015987918757   8.368223656793504    1.0 
398   904.2926526853933    0.4339046972689556   0.9696213257514877    1.0 
399   903.8517896939115    0.4262896916427986   0.8919237341705479    1.0 
400   903.4137801839162    0.47729594131072295   2.576181755334651    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
401   902.9614481204725    0.5038149244933469   0.7977171135060306    1.0 
402   902.4457284717683    0.44208472619487665   0.8448935231511634    1.0 
403   901.9951693629267    0.5306041116089861   1.1558284213642966    1.0 
404   901.4599290223784    0.49450289755196686   1.046502948194459    1.0 
405   900.9587806054867    1.6176101997327401   8.626706319508333    1.0 
406   899.7963401633301    0.4094102837420373   0.9409944187099065    1.0 
407   899.3875426513449    0.6242922274785627   0.7909677673588806    1.0 
408   898.7591395467626    0.5129243711467878   2.525276226220695    1.0 
409   898.2777117544971    0.4728484209673189   0.8374825318877875    1.0 
410   897.7917566047815    0.44200810816161973   0.8420723946693566    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
411   897.3381082065056    0.5130452544203623   1.0674864288310648    1.0 
412   896.820684026333    2.730017860837175   9.579308417872738    1.0 
413   894.895163985922    0.6682949131547082   1.1399095575615117    1.0 
414   894.2819817133967    0.43855968347234103   1.0101141872404311    1.0 
415   893.8328243605121    0.406743477635608   0.8939405693588469    1.0 
416   893.4157933442843    0.5231815171134693   2.5043455927662874    1.0 
417   892.9215532500284    0.4703488138129374   0.819712214814768    1.0 
418   892.4378620943627    0.4334163964766339   0.8037034361307865    1.0 
419   891.9930135606055    0.5111894560182187   1.1212152781995028    1.0 
420   891.4756789673612    0.4888714457992203   1.0169446623725604    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
421   890.9821247357478    1.2613681434734632   8.156772159254729    1.0 
422   890.132755167797    0.5127784931652793   0.8227716626796824    1.0 
423   889.6109591164193    0.42200489241138256   0.7962668329977131    1.0 
424   889.1795200040383    0.6160347480876692   2.1701109205029296    1.0 
425   888.5938605503693    0.5628556629711574   0.7791868258504581    1.0 
426   888.0305771254609    0.5084003005136475   0.8297047872867856    1.0 
427   887.5105069601223    0.5719112504129458   1.1013868120861028    1.0 
428   886.9316250155869    1.8418057575175306   9.326150067630453    1.0 
429   885.6772673502613    1.4851590196662459   0.9171401652702976    1.0 
430   884.369463524325    0.7993874966860218   2.6285577213139866    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
431   883.6877910084352    0.46927103214132   0.9772992042089887    1.0 
432   883.2066176832195    0.5604875004362145   1.4903567252520515    1.0 
433   882.6470171316163    0.702237405880837   1.1576704002584386    1.0 
434   881.9652985184307    1.9851364355219918   9.425909293266521    1.0 
435   880.5091741281257    0.5176226812571261   1.1949255822092242    1.0 
436   879.9893837149812    0.5315809801128532   2.512124031946069    1.0 
437   879.478680040715    0.48969583098262714   0.9684041210910161    1.0 
438   878.9772684560279    0.46825767829826614   0.8971429105375629    1.0 
439   878.4997669716194    0.605303351068187   1.8873135084216621    1.0 
440   877.9209043990273    0.607877699298884   1.1692296451097164    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
441   877.3076612565621    2.8508667936591205   10.3258737926151    1.0 
442   875.3237987476051    0.912176798509487   2.8614515221786427    1.0 
443   874.5522158769338    0.4760840325323993   1.1457251585766721    1.0 
444   874.0636610089912    1.2856964887990516   1.1733924340408897    1.0 
445   872.9185814997338    0.7993937426439975   1.8601611356557648    1.0 
446   872.171758347995    0.5924102007427948   1.1445609142721154    1.0 
447   871.5727360254765    1.4891816361400345   8.81936426265221    1.0 
448   870.5490325404127    0.5389250457864415   2.874212779341716    1.0 
449   870.0474759540654    0.45868592561580274   1.0756663675308153    1.0 
450   869.57640532045    0.5815488989916314   0.9488250014977057    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
451   868.9858176725155    0.46273522207332757   0.9496428858747273    1.0 
452   868.5152929374843    0.45546222224661553   0.8748323286708293    1.0 
453   868.0484644496613    0.5595625348828778   1.1297120244172976    1.0 
454   867.4849161731026    0.5063957659187364   1.0280094036021612    1.0 
455   866.9728986787046    1.618134571535466   8.432821732434997    1.0 
456   865.8213542308469    0.4060884776843682   0.9854669155955534    1.0 
457   865.4083975733992    0.3905190343145811   0.8904977155526621    1.0 
458   865.007818741959    0.41976035514661253   0.8158938357612276    1.0 
459   864.5790411651134    0.5353088602577437   1.4958561565807247    1.0 
460   864.0489536538016    0.46025345252501815   0.8158334320590424    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
461   863.5778137624609    0.5216767483186913   1.1190376590651914    1.0 
462   863.0538304863211    0.4931144637395066   1.0184753681835255    1.0 
463   862.5568184854809    1.30685733551592   8.15968581262177    1.0 
464   861.6906590723705    0.3944917291052399   0.8645204950604369    1.0 
465   861.296170678295    0.4091733415874826   0.7767300201761224    1.0 
466   860.8781341646702    0.6944890939322652   0.7386649901906651    1.0 
467   860.2303591974078    0.4144564538560024   0.7865002717633751    1.0 
468   859.8121392550613    0.4074026116050791   0.736653261908745    1.0 
469   859.4032378430286    0.4246145586683613   0.7043361837588106    1.0 
470   858.9724865389436    0.4806034511150346   1.0246671277300043    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
471   858.4892516054186    0.45833500720664094   0.9280647111439001    1.0 
472   858.0264397384228    1.1265006210018582   7.413518672531534    1.0 
473   857.2617149342067    0.354128543365914   0.7755032035163243    1.0 
474   856.902302503927    0.34369639208509006   0.7093419291089152    1.0 
475   856.5520068310283    0.3788359594786437   1.0604241212196355    1.0 
476   856.1728446375085    1.5614006519597121   1.126912266493824    1.0 
477   854.8537306916521    0.5436767004507521   0.9309379242171609    1.0 
478   854.3530521647797    0.3746344227929971   0.7603736495867948    1.0 
479   853.9738267221218    0.4670030331794745   1.1483254208503824    1.0 
480   853.5064892681876    0.4626539560912536   1.747101569372778    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
481   853.0568954613175    1.2380922078204013   8.295137693030728    1.0 
482   852.2554664465874    0.3529950484611217   0.7724057472452217    1.0 
483   851.8980666613578    0.38414127432845707   0.7796373005300936    1.0 
484   851.5351610360117    0.30273034032010177   0.6413110399097668    1.0 
485   851.2265559419511    0.3124622777686238   0.6018208094526523    1.0 
486   850.9104663570155    0.4452458281618459   1.429861521114589    1.0 
487   850.4760521415939    0.39284228963136775   0.621782636555637    1.0 
488   850.075433486749    0.4209196596801428   1.4092449746560813    1.0 
489   849.6604782706178    0.3481495237649535   0.6645955503318842    1.0 
490   849.3067264977113    0.42114082840759753   0.9490995663344622    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
491   848.8851339792469    0.3788220020437731   0.8630190364634983    1.0 
492   848.5044859943094    0.3560073507548468   0.7823877451403859    1.0 
493   848.1469339971346    0.8999796020034952   6.35031935616787    1.0 
494   847.4956619194259    0.40506446169394955   0.6950058165190548    1.0 
495   847.0921483022719    0.39780796353915365   0.6919704243733852    1.0 
496   846.6971535096438    0.48753830379914775   1.8435568671685587    1.0 
497   846.2424319728771    0.4149432947163192   1.295083192744284    1.0 
498   845.8318412517201    0.38065456542386444   0.66776853367903    1.0 
499   845.4455929631289    0.383048772881544   0.6786685270324109    1.0 
500   845.0566454757691    0.3645500639876614   0.6631915138509015    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
501   844.6870542933809    0.40851582353238564   0.9630507037273334    1.0 
502   844.2784020952153    0.37866759196058375   0.8734781032269632    1.0 
503   843.8991871015971    1.1966965121874373   7.221043667467203    1.0 
504   843.030066622592    0.3485642511343444   1.6157188883356899    1.0 
505   842.7005708169784    0.3917538549082085   0.9123384067188778    1.0 
506   842.3180473548525    0.38580418356315843   0.5938912358862474    1.0 
507   841.9289449642034    0.2916256462037774   0.587502174732007    1.0 
508   841.6324845591794    0.3106280678822326   0.5472706951514864    1.0 
509   841.3194495174096    0.39983451273763304   1.77530292249595    1.0 
510   840.9478096162451    0.3211981259029721   0.6159097519206883    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
511   840.6216552648741    0.36011885928983245   0.6243860193476715    1.0 
512   840.2568883748303    0.313790775887517   0.6398983947128658    1.0 
513   839.9401378498032    0.3924730893261917   0.9567801942302646    1.0 
514   839.5486773757281    0.36387503410087557   0.8638671310040459    1.0 
515   839.1843761841577    0.9257906166865832   6.898091141543924    1.0 
516   838.5663080116295    0.3888043175794806   0.6560350330126913    1.0 
517   838.1838245907583    0.2989402503813567   0.5873109534290362    1.0 
518   837.8812868468523    0.3289800911509777   0.5402361768018317    1.0 
519   837.5514415261359    0.29318530411206306   0.5178025830339101    1.0 
520   837.2568834836165    0.25254553644043176   0.5003872254163932    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
521   837.0011479168069    0.2647353838251198   0.476865604413343    1.0 
522   836.7332677642236    0.2719271013083485   0.45683358755668474    1.0 
523   836.4591487198055    0.26742810473901907   0.4449348489126644    1.0 
524   836.1894533454893    2.4482444588161862   9.546863991075242    1.0 
525   834.5634484241599    0.439009024379673   0.8336158941995101    1.0 
526   834.1994454913545    0.26263720724453027   0.6665117559451441    1.0 
527   833.93417429753    0.25183676561159574   0.6041239553539963    1.0 
528   833.6796855984529    0.2249179657360378   0.5452804018741741    1.0 
529   833.4518964470234    0.3093260100077041   0.45796666870421016    1.0 
530   833.1429016544089    0.2258517354724375   0.4916837220241976    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
531   832.9147102552313    0.8573189373507336   0.8633341296673559    1.0 
532   832.1833528011155    0.6881396200452692   0.5925218165907975    1.0 
533   831.5889327932882    0.256575330052975   0.8220866219618022    1.0 
534   831.3393566457471    0.24305844486800793   0.5180845952518661    1.0 
535   831.0945074826685    0.23981352415889418   0.5220985397825139    1.0 
536   830.8566840749656    0.2270815262051645   0.4511010358711432    1.0 
537   830.6282610754713    0.228304430092547   0.5550617001391868    1.0 
538   830.3992973708231    0.2548561405155642   0.4102564849497743    1.0 
539   830.143116277326    0.24053408035968157   0.42557465566145486    1.0 
540   829.9010711048481    0.2914329567532205   0.8315931189244259    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
541   829.6120793279581    0.2579356007900613   0.7514527801306755    1.0 
542   829.3551939308786    0.25207673512469625   0.6805321485522252    1.0 
543   829.1038922350166    0.24921158122208645   0.6567547405384919    1.0 
544   828.8571109639016    0.5156140661203356   4.923745806178405    1.0 
545   828.497641882505    0.1972288471605743   0.428019684612317    1.0 
546   828.2991130978439    0.19312575897296272   0.4015361496346425    1.0 
547   828.1043671476141    0.18988312558499457   0.3765156903885921    1.0 
548   827.9133243404046    0.1946418457732379   0.3506911475859864    1.0 
549   827.7171776714008    0.34310065205593027   0.46861509325761735    1.0 
550   827.4088745832253    0.1975415337031742   0.5459220280353952    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
551   827.2164981399543    0.20043151190038375   0.34937209267009717    1.0 
552   827.0155648793127    0.19853989274983522   0.410929010868191    1.0 
553   826.8170252043343    0.21611536198239767   0.35567025705094846    1.0 
554   826.6004124489161    0.2961032386564219   1.2282601466118324    1.0 
555   826.3331568042536    0.2097369310631441   0.42678230688990454    1.0 
556   826.1227491494925    0.20472415157265553   0.41329725928164435    1.0 
557   825.9164996532278    0.20075326297191776   0.4033518064185708    1.0 
558   825.715053341617    0.2696866612693638   0.8522207611991752    1.0 
559   825.4510818822672    0.23371797913412845   0.7603433151683302    1.0 
560   825.2193502343732    0.22645112124690728   0.6876922334623968    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
561   824.9945360020453    0.2044621472921032   0.6218871574002238    1.0 
562   824.7909216886314    0.6607004110287807   5.1599324685528005    1.0 
563   824.302076601374    0.1855018349864109   0.5423812284125735    1.0 
564   824.1212088776134    0.17453373243551992   0.3832987926817804    1.0 
565   823.9458402460951    0.17338069878655896   0.3518539995981423    1.0 
566   823.7715553539592    0.2064226707705721   0.3138978151415326    1.0 
567   823.565083058828    0.21014574837537858   0.2998492534550373    1.0 
568   823.3547787855351    0.2673234963849836   0.32209368392234766    1.0 
569   823.092008401144    0.18507261971457084   0.30253003050469895    1.0 
570   822.9066917164408    0.2375802943183735   0.34818315013640794    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
571   822.672227662727    0.17079140202709195   0.315720781799135    1.0 
572   822.5014260927646    0.1643619073789461   0.30635718115599037    1.0 
573   822.337721285044    0.15988319198378767   0.2862213886992001    1.0 
574   822.1777667741701    0.19165876166266282   0.33883266992321404    1.0 
575   821.9867240134171    0.16178222932477646   0.3242426149081401    1.0 
576   821.8256071429471    0.1590205316390249   0.33584139514749384    1.0 
577   821.667870110181    0.4938758224781913   1.199725796369233    1.0 
578   821.2510363213221    0.18045991595441946   0.6036611770375966    1.0 
579   821.0790646258556    0.15806510646471575   0.36512295397525857    1.0 
580   820.9205330562504    0.27940719935807334   1.3278466535193527    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
581   820.6770893635811    0.18627996355964557   0.6906254530537705    1.0 
582   820.4925842755954    0.21204727292744777   0.634539683134428    1.0 
583   820.2832630694357    0.16790076516039246   0.5675041571140862    1.0 
584   820.1160845940876    0.16417554902642084   0.5150773207677857    1.0 
585   819.9522813422892    0.3615055220998075   4.0922392706908655    1.0 
586   819.6993852879128    0.1390967413848855   0.35537173133155914    1.0 
587   819.5600274916274    0.14392949185389997   0.32314963315634976    1.0 
588   819.4152970769634    0.13376601173608157   0.31429278120027615    1.0 
589   819.280630489296    0.1314365815271945   0.2901447626833563    1.0 
590   819.1484085505962    0.1584715497001089   0.8381187659473024    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
591   818.9996891854657    0.13976472003420065   0.2939282636829652    1.0 
592   818.8591319632985    0.143290459464346   0.2654290161113116    1.0 
593   818.7153988341315    0.21555200372031538   1.5762741294490492    1.0 
594   818.5303400914195    0.1468224621446478   0.387172156069647    1.0 
595   818.3845968130175    0.18715788228613003   0.30633948930895827    1.0 
596   818.2096201068707    0.13500385613192314   0.37234983731718024    1.0 
597   818.0745177445089    0.13321529342639965   0.32826034725055975    1.0 
598   817.9408341881661    0.1627368086897058   0.4568986229216757    1.0 
599   817.7820786334074    0.14399446091151918   0.3097270649606695    1.0 
600   817.6379054983054    0.14262824300012453   0.2997081311472459    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
601   817.4951164462236    0.14128788636638392   0.2902843914686463    1.0 
602   817.3540476408699    0.4127497778800229   0.8243267808016718    1.0 
603   817.006701815162    0.24331315646695206   0.7146912543560892    1.0 
604   816.7869756851258    0.15960924700023155   0.6272501600949352    1.0 
605   816.6293122130527    0.14794809969886402   0.5697454026259577    1.0 
606   816.4823574329178    0.13882339822158102   0.5166973689078496    1.0 
607   816.3443187576927    0.13527602415853676   0.4694981021819935    1.0 
608   816.209883440908    0.13294645679571146   0.42136648447928343    1.0 
609   816.0798113739457    0.26281628361606235   3.403251163859243    1.0 
610   815.8901904439373    0.14603486702753554   0.9263630324275246    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
611   815.7547935440356    0.12075541035796736   0.340643232373034    1.0 
612   815.6340938606381    0.11642974149104245   0.3699954159111647    1.0 
613   815.5184562315069    0.116597294887492   0.3077658596520131    1.0 
614   815.4014557248923    0.1415198733871181   0.25779387744762944    1.0 
615   815.267297099195    0.11193192905172064   0.2982508736691778    1.0 
616   815.1551734901329    0.12851428144780513   0.38626304784713816    1.0 
617   815.0267628966678    0.12995356403601305   0.44202148202048086    1.0 
618   814.8980225080941    0.11669628608406707   0.2628805558297963    1.0 
619   814.7806675759454    0.11999685210461784   0.2968740497709315    1.0 
620   814.6603707070461    0.11376959917640209   0.25791086249344014    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
621   814.546040384084    0.11221146061678022   0.25121633872451377    1.0 
622   814.433314023348    0.11103142521335037   0.24259278508730844    1.0 
623   814.3217845749675    0.1110640854584952   0.23852188027407142    1.0 
624   814.2104370598955    0.11194477689241411   0.2263586429447886    1.0 
625   814.0981822362882    0.1267644055074105   0.3069640232532157    1.0 
626   813.9715197314131    0.12399691097764821   0.29623472622298685    1.0 
627   813.8475544396206    0.12111725912680481   0.2857601523341895    1.0 
628   813.7264978161314    0.12169012913617998   0.31301138067454753    1.0 
629   813.6056048325522    0.11812658286792024   0.2659918520274599    1.0 
630   813.4874208407292    0.11605758516428415   0.2566974893968014    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
631   813.3713226036491    0.11393322844196076   0.2476603896098622    1.0 
632   813.2573331963821    0.11214458950943822   0.2389283732050984    1.0 
633   813.1451083590923    0.11656358627688529   0.23090456566130793    1.0 
634   813.0285880765056    0.1415232937252409   0.6160173387069496    1.0 
635   812.8901946323815    0.12831131277521052   0.5538335218102846    1.0 
636   812.76320985948    0.1462597834690392   0.8369431357222764    1.0 
637   812.6274350173705    0.12350707090191072   0.4481149564751611    1.0 
638   812.5046423661616    0.11590886320334871   0.4030940195659377    1.0 
639   812.3890909854873    0.23536901859252954   3.2261396779226366    1.0 
640   812.2194563398907    0.09474764519648407   0.2676849298251201    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
641   812.1243608130573    0.13701873706993195   1.0458489303184946    1.0 
642   811.9991645099913    0.10941469173026479   0.2759651141408087    1.0 
643   811.8889634883358    0.10848903535008103   0.2980619190807362    1.0 
644   811.7799477323207    0.14925471831997122   0.38388454949059736    1.0 
645   811.6431198453787    0.10578516397829661   0.2916493169156633    1.0 
646   811.5371461788786    0.09984589345074629   0.3052509075940058    1.0 
647   811.4375782677613    0.11929857841110846   0.22168637133634972    1.0 
648   811.3211411562704    0.11058370441242397   0.2457538948530193    1.0 
649   811.210789045695    0.12289511241747753   0.5260588410206837    1.0 
650   811.0902316424566    0.11638102577501645   0.24495788771441998    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
651   810.9731936453297    0.11268254809211073   0.23637562138705698    1.0 
652   810.8603934223207    0.10587751027280895   0.23612528470765826    1.0 
653   810.754390155164    0.10435811022540438   0.2280818800368643    1.0 
654   810.649789068406    0.10273443297775169   0.21580337251354556    1.0 
655   810.546863440941    0.10179655457384677   0.2249494725314297    1.0 
656   810.4450349789572    0.10205395395667917   0.20277001158541888    1.0 
657   810.342604327154    0.11336973418939908   0.26465166009733265    1.0 
658   810.2291664115    0.11107131722743328   0.25505128914473973    1.0 
659   810.1180604264202    0.11128288893100016   0.24611040839403314    1.0 
660   810.0067629384057    0.10945460691987632   0.23562165390865392    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
661   809.8990997010552    0.10464607010026242   0.2284281953920124    1.0 
662   809.7944770833725    0.11018108531158162   0.2209373634247237    1.0 
663   809.6842648433441    0.1083916078471453   0.21295619938287844    1.0 
664   809.5758585414719    0.10424485485247202   0.20498304451510063    1.0 
665   809.4714839005044    0.10298684913747691   0.19764168539680602    1.0 
666   809.3683533304812    0.10225883133067344   0.19020917607482996    1.0 
667   809.2661301914319    0.1187575607798293   0.5087103822310043    1.0 
668   809.148488326878    0.11855550554266471   0.45765616058171116    1.0 
669   809.0308823496234    0.11095014748258529   0.41074535203089807    1.0 
670   808.9205439704505    0.10507387691152545   0.3684453942916902    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
671   808.8158483659704    0.12201751919167515   0.4995502795569604    1.0 
672   808.6968371758181    0.18878612150548243   2.641982558342055    1.0 
673   808.5515509360913    0.14096791027218109   1.097392176956116    1.0 
674   808.4241390715531    0.11871260304269625   0.28818574364289706    1.0 
675   808.3053181452161    0.10900104357168926   0.2877184206301521    1.0 
676   808.1960644265961    0.1111193297752524   0.40875874238941123    1.0 
677   808.0854391765122    0.10861354218175481   0.2602386509272039    1.0 
678   807.976538427313    0.10168192730886969   0.2538943834549844    1.0 
679   807.8745151718978    0.14633692798358847   0.35423259693209674    1.0 
680   807.7386583606352    0.12470652058431075   0.23405604574375435    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
681   807.6156142632065    0.1063316962693229   0.23814012272287233    1.0 
682   807.5087483564615    0.10722271281160281   0.2437229954502263    1.0 
683   807.4010377046934    0.10615633167808958   0.23425306301254936    1.0 
684   807.2944212545215    0.10584987872615509   0.22426292540072235    1.0 
685   807.1881341011324    0.10710109045932688   0.3443929431431462    1.0 
686   807.0812060533475    0.1039795460786883   0.22963030982790072    1.0 
687   806.9769070232624    0.10298062596456177   0.2179676254507297    1.0 
688   806.8735862647297    0.10191422748750358   0.20461356020768162    1.0 
689   806.771390531314    0.10085865355178647   0.17877999134933426    1.0 
690   806.6710666307337    0.11062640230531799   0.6349992524382732    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
691   806.5652191593643    0.11299736971184057   0.22935801447276    1.0 
692   806.4520666139797    0.1295689976046893   0.3224119325276117    1.0 
693   806.3320996841361    0.10932650331907427   0.2125507207388589    1.0 
694   806.222606311715    0.10767385334922244   0.20552576328031794    1.0 
695   806.1147789739919    0.13541542398757353   0.8079119079318223    1.0 
696   805.9908852811562    0.1093888612092984   0.24740450038675332    1.0 
697   805.8812524604355    0.1066083244344396   0.21364866516746286    1.0 
698   805.7743085406901    0.113898847268108   0.20883340685578278    1.0 
699   805.6602653680732    0.10447107210283071   0.20009963117696652    1.0 
700   805.5555328396595    0.12559532322058606   0.4581643748398678    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
701   805.4307438874087    0.11701070422365076   0.4093508300083484    1.0 
702   805.3155283802175    0.11623760138569235   0.3682109657870922    1.0 
703   805.1995624627256    0.11272920735259814   0.3310246273073611    1.0 
704   805.0869548559206    0.10978062482052668   0.2977449377187088    1.0 
705   804.9772209485352    0.1740639481086017   2.365387675854243    1.0 
706   804.8375504096423    0.10236892109149008   0.24433296143551075    1.0 
707   804.7348393845003    0.16533823421543634   0.3648360992936618    1.0 
708   804.5852382222015    0.10233168103972567   0.2474890672320578    1.0 
709   804.4828343744188    0.1269663687287501   0.2749269255785338    1.0 
710   804.3606124364993    0.15560393226833755   1.2348369599469737    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
711   804.223859624333    0.10998301405499895   0.28376246926064475    1.0 
712   804.1134575493526    0.11274363095059337   0.2831641899194717    1.0 
713   804.0002532820805    0.13710704172424373   0.8482895772356799    1.0 
714   803.8730659819164    0.11383777005142644   0.25758184370186193    1.0 
715   803.7586377469304    0.12113212364673548   0.5197057870949731    1.0 
716   803.6390692777242    0.11078629192549364   0.2631338964991374    1.0 
717   803.5273587177576    0.11171464103317741   0.272684124027553    1.0 
718   803.4150355432203    0.11003039888474025   0.2617050177576468    1.0 
719   803.304425628089    0.10636385549620281   0.29248689251072174    1.0 
720   803.1979276496761    0.10488793653550049   0.2534221838686879    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
721   803.092564897068    0.10407332473699096   0.24723223275567388    1.0 
722   802.9880653644444    0.11805669895513053   0.24221248693255154    1.0 
723   802.8697344978965    0.12107016396546605   0.4638873096330639    1.0 
724   802.7506233700298    0.11590453126411489   0.23023516191111573    1.0 
725   802.6345467117363    0.11648847940912482   0.22306271648415676    1.0 
726   802.5183496700157    0.11663360224076606   0.20980817384830677    1.0 
727   802.4015198035321    0.10920682291159756   0.20948625077364233    1.0 
728   802.2924118902714    0.11788886155308172   0.20469433136397785    1.0 
729   802.174491427706    0.11651608482828826   0.199625964067816    1.0 
730   802.0578532094322    0.11746870568357534   0.42101857222885564    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
731   801.941700939263    0.1305463024535408   0.4810346523615558    1.0 
732   801.8121002832734    0.12479721751664274   0.4315683772538485    1.0 
733   801.6879178623174    0.11984681984767404   0.38648938712636766    1.0 
734   801.5685190209773    0.12411425633156932   0.34890325775625125    1.0 
735   801.4447899558536    0.2079090750205317   2.7787794715128826    1.0 
736   801.2847173877102    0.1639844821039741   1.1836170272760371    1.0 
737   801.1450751112989    0.1065621597067861   0.3255738056469835    1.0 
738   801.0380222611037    0.10523484710372387   0.24876682709779874    1.0 
739   800.9320938369285    0.1421296924654944   1.0471092823476849    1.0 
740   800.8022130009691    0.1300039635322831   0.2789965865351612    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
741   800.6722334699191    0.11348694427746922   0.2837387381174048    1.0 
742   800.5592061223318    0.11557514243765774   0.28572365280037826    1.0 
743   800.4431661917    0.10732796274073891   0.2605151678662442    1.0 
744   800.335672484424    0.11323784049724303   0.5084872981055569    1.0 
745   800.2245386433345    0.10589905987503309   0.2588349327220171    1.0 
746   800.1181593002647    0.10455271379827435   0.25749638436101013    1.0 
747   800.0131427904939    0.11032518654813299   0.2935585456802143    1.0 
748   799.9025798132278    0.10823234099555576   0.2491619540523439    1.0 
749   799.7937755812961    0.10733215174801661   0.24156840182024333    1.0 
750   799.685893957424    0.12781342760868705   0.7336443946664883    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
751   799.5638047547374    0.11406144902638234   0.23027295960317704    1.0 
752   799.4490856687382    0.12246967926629096   0.251304233167918    1.0 
753   799.326254223045    0.12977052717825893   0.22811811080676822    1.0 
754   799.1964422376407    0.11864316148008165   0.22394621535200387    1.0 
755   799.077425383477    0.1184147613390728   0.23219079884968402    1.0 
756   798.9587390234219    0.12691089196085775   0.4001080213654708    1.0 
757   798.832920276867    0.15544980237689682   1.011496416725001    1.0 
758   798.6913068420606    0.14447771338902163   0.3953315584655515    1.0 
759   798.5510832551901    0.12235367762082512   0.2525239581109332    1.0 
760   798.428372942757    0.13739543807409368   0.47976775517048265    1.0 
iter        J                  ΔJ                   |d|             α       
-----------------------------------------------------------------------------
761   798.292072013791    0.130136902980081   0.4311954286314966    1.0 
762   798.1624745943338    0.12501092859783774   0.4036425256203658    1.0 
763   798.0381099313457    0.11614415929249845   0.34782623961132964    1.0 
764   797.9219941504823    0.20556067658621088   2.7869862308280458    1.0 
